1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,,,,
Ticker,EPS LTM,EPS - most recent FY,EPS Est current FY,EPS Est FY+1,EPS Est FY+2,EPS EST NTM,EPS EST NTM+1,EPS EST NTM - 30 days ago,EPS EST NTM - 90 days ago,EPS EST Current Qtr,EPS Est Next Qtr,EPS surprise last qtr,Sales LTM,Sales - most recent FY,Sales Est current FY,Sales Est FY+1,Sales Est FY+2,Sales EST NTM,Sales EST NTM+1,SALES EST NTM - 30 days ago,SALES EST NTM - 90 days ago,SALES EST Current Qtr,SALES EST Next Qtr,SALES surprise last qtr,EBITDA LTM,EBITDA - most recent FY,EBITDA Est current FY,EBITDA Est FY+1,EBITDA Est FY+2,EBITDA EST NTM,EBITDA EST NTM+1,EBITDA EST NTM - 30 days ago,EBITDA EST NTM - 90 days ago,EBITDA EST Current Qtr,EBITDA EST Next Qtr,PRICE,SO,MKT CAP,EV,ND,Gross Profit LTM,EBIT LTM,Stock Option Expense - LTM,Stock price - LTM High,Stock price - LTM LOW,ROIC 1 YR,ROIC  3YR,14 day RSI,SI % of float,SI Days to Cover,Insider % ownership,Insider Purchases,Insider Sales,Accruals abs,acrcrurals %,FCF,Consensus Price Target,Next Earnings Date,Next Earnings Date Time of day,LAST Reported FYE,FYE,LAST Reported FQ,Total assets,1 month volatility,2 month vol,3 month vol,1 yr Beta,3 yr beta,5 yr beta - monthly,5 yr beta - weekly,EV/EBITDA - NTM,EV/Sales - NTM,P/E NTM,3-YR AVG NTM EV/EBITDA,3-YR AVG NTM EV/SALES,3-YR AVG NTM P/E,3-YR MEDIAN NTM EV/EBITDA,3-YR MEDIAN NTM EV/SALES,3-YR MEDIAN NTM P/E,3-YR MIN NTM EV/EBITDA,3-YR MIN NTM EV/SALES,3-YR MIN NTM P/E,3-YR MAX NTM EV/EBITDA,3-YR MAX NTM EV/SALES,3-YR MAX NTM P/E,52 week high,26-YR AVG NTM EV/EBITDA,26-YR AVG NTM EV/SALES,26-YR AVG NTM P/E,26-YR MEDIAN NTM EV/EBITDA,26-YR MEDIAN NTM EV/SALES,26-YR MEDIAN NTM P/E,26-YR MIN NTM EV/EBITDA,26-YR MIN NTM EV/SALES,26-YR MIN NTM P/E,26-YR MAX NTM EV/EBITDA,26-YR MAX NTM EV/SALES,26-YR MAX NTM P/E,,,,
SARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6272,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7211444,1.8521258,2.1974118,-2.8106682,-2.912738,-2.0700288,,,,,,,,,,,,,,,,,74.56,,,,,,,,,,,,,,,,
SBIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7597227,5.5674477,5.701456,-1.1091654,-1.4132272,-2.89981,,,,,,,,,,,,,,,,,76.55,,,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.5695,4.5719,5.9341316,6.537133,7.266101,6.0729046,,6.021427,6.006669,1.3712229,1.3919019,0.35913613,6948,6948,7358.516,7816.2197,8322.011,7463.8506,7932.621,7423.589,7282.5,1807.7924,1766.2017,0.36450645,1834,1834,2155.9348,2360.4453,2558.8372,2203.0002,2406.1028,2161.6587,2158.918,502.87115,511.10263,135.05,285,38286.54,40243.25,1754,3648,1547,101.91,160.27,96.43,13.4879147,14.44466959,45.974457,1.363137568,1.9952323,0.004535,0,1,-256,-0.0273398579,1152,170.1176453,2026-03-03,Unspecified,10/31/2025,10/2025,10/31/2025,12774,0.29790071,0.28268051,0.25678366,1.0326974,1.0531946,1.2902933,1.0684469,18.267473,5.3917546,22.238123,18.86403688,5.657054298,22.65377239,19.266267,5.7855042,23.247472,14.5796995,4.399965,17.1393,22.767933,6.9680457,27.366465,160.27,15.49066507,3.26026516,36.21295976,14.274004,2.61963225,21.500223,1.1977658,0.637922,8.722224,70.02677,8.452854,7124.673,,,,
AA,4.4773,4.42,4.6418877,5.2497096,6.3179846,4.680189,,4.1051273,3.1451416,1.1367077,1.1470523,36.103153,12831,12831,13659.935,13776.678,14399.251,13667.291,13815.908,13567.294,12784.044,3287.441,3352.787,5.5033865,1864,1864,2536.382,2774.7424,3327.2478,2551.402,2809.5579,2165.8845,1939.3351,578.85565,609.60754,62.21,261.202037,16110.149,17142.37872,817,1567,1241,#N/A,66.95,21.53,14.25004567,0.8204484365,61.281338,2.944087649,1.4644456,0.004259,1,1,-15,-0.001096426121,567,60.00704575,2026-04-22,Unspecified,12/31/2025,12/2025,12/31/2025,16212,0.5282361,0.50386753,0.5713868,1.688056,1.939624,1.9472466,1.79413,6.718807,1.2542632,13.292197,5.879532689,0.782225009,42.08415629,5.69810335,0.74425478,16.4901035,3.3664758,0.5755362,6.4671836,8.6553545,1.3141536,5638.2583,66.95,6.595205552,1.048169654,9.755753739,6.6575887,1.0027895,4.012795,1.2959576,0.17529182,1.3049843,19.448826,2.0072215,653.96027,,,,
AAL,0.8318,1.1729,0.5571949,1.9733855,2.6235397,2.014354,,1.8536918,1.5090541,0.37043107,-0.29458162,38.941628,54294,54211,54674.73,58644.902,61657.777,58834.758,61838.543,58273.805,57281.57,14028.117,13394.984,0.4691816,4527,5014,3726.9167,5122.589,5770.977,5163.4463,5804.0313,4887.5957,4744.118,1143.7837,622.0932,14.67,721.3,9683.476,38133.45186,28446,10854,2606,#N/A,17.54,8.5,2.933781839,-0.07146864674,41.0989,6.143495895,0.7930564,0.012075,1,3,-3137,-0.0536351429,882,17.98409081,2026-01-27,7:00 AM,12/31/2024,12/2025,09/30/2025,62141,0.35514057,0.3647055,0.44878963,1.4273283,1.1607513,1.2333084,1.2095879,7.3852715,0.64814496,7.282732,7.118470807,0.7045773629,6.580362982,7.2199296,0.69668708,6.406146,5.895953,0.60674053,4.367058,8.31743,0.8540056,11.276133,17.54,7.82938771,0.9133274057,8.52583549,6.686553,0.88092715,6.75180215,2.5219562,0.30515805,3.5127711,178.12807,1.6752713,386.1564,,,,
AAMI,2.3704,,,,,4.2753696,,4.2724247,4.318274,1.225,0.81,-1.2987013,587.6,,,,,719.31665,,707.0431,694.9213,#Calc,#Calc,-7.2789116,188.4,,,,,241.67429,,,,#Calc,#Calc,55.19,,,,198.2,562.8,,,,,23.2812928,19.49559477,#Calc,#Calc,#Calc,,,,,-0.08205362135,222.1,52,2026-02-05,7:30 AM,,,,751.4,0.2859206,0.28547993,,1.3244809,1.3174092,1.3149127,,9.3823595,3.1522627,12.908825,8.387648539,2.650016626,11.15877753,8.25799,2.5959952,10.7740175,6.7539606,2.0702045,7.8812327,10.985402,3.2815557,16.7458,56.29,,,,,,,,,,,,,,,,
AAOI,,,,,,0.9967967,,0.85553956,0.582282,-0.1091,-0.049783334,2.1561878,421.712,,,,,877.0152,,826.27246,744.3014,#Calc,#Calc,-0.9523481,-126.641,,,,,38.2177,,,,#Calc,#Calc,35.72,,,,84.446,123.092,,,,,-55.50995777,-27.97436897,#Calc,#Calc,#Calc,,,,,-0.06763346148,-301.959,37.53333282,2026-02-19,Unspecified,,,,978.528,1.0484803,1.2058879,,3.3271344,3.0925233,3.2472599,,61.399765,2.6756182,35.83479,54.45604491,1.73363615,64.84970951,25.8680315,1.6414348,47.4995135,7.0928397,0.6742084,9.759325,11494.394,3.5516434,761.93365,41.96,,,,,,,,,,,,,,,,
AAON,,,,,,2.065085,,1.9838082,1.8613516,0.44833332,0.4475,15.025907,1315.577,,,,,1579.2004,,1558.2512,1487.5074,#Calc,#Calc,15.433006,208.43,,,,,331.46405,,,,#Calc,#Calc,94.46,,,,391.913,325.934,,,,,18.8426186,18.47781745,#Calc,#Calc,#Calc,,,,,0.07924169872,-243.937,115.1999969,2026-02-26,Unspecified,,,,1534.071,0.43762817,0.4537074,,1.227401,1.4038165,1.0816499,,24.821888,5.209955,45.74146,21.95047545,5.157789059,36.04359674,21.5229625,4.91715,34.3989355,15.5672,3.589688,23.983917,30.609869,7.9211464,57.025604,136.35,,,,,,,,,,,,,,,,
AAP,,,,,,2.7853348,,2.6668031,2.5727355,0.42493236,0.41828656,17.728834,8624.025,,,,,8687.327,,8662.28,8636.497,#Calc,#Calc,0.7752458,-543.748,,,,,618.2995,,,,#Calc,#Calc,46.77,,,,2087,3239.117,,,,,-9.620427027,1.672042266,#Calc,#Calc,#Calc,,,,,-0.03690713251,-401.389,51.36841965,2026-02-13,6:30 AM,,,,12059,0.5409731,0.5491008,,0.68391085,0.7809755,1.1726822,,7.9139643,0.5632573,16.79152,9.946391684,0.6668146473,17.01289015,9.876635,0.63767645,16.2232555,7.292656,0.45354158,8.384197,13.787247,1.1697772,32.31484,70,,,,,,,,,,,,,,,,
AAPL,,,,,,8.513047,,8.448574,8.1003475,2.6711237,1.8366666,4.0994296,416161,,,,,462180.28,,458993.1,442131.9,137154.13,104486.7,0.23372032,144427,,,,,160130,,,,49925.83,35548.168,248.04,,,,57680,195201,,,,,70.63267352,61.49729294,58.909092,0.7784838007,2.4421883,,,,,-0.01958253718,98767,292.2612915,2026-01-29,4:30 PM,,,,359241,0.14869746,0.15307372,,1.2743732,1.1179525,1.0931964,,23.602354,8.177426,29.136452,22.82128608,7.718994306,28.57166639,22.6927995,7.60982365,28.582534,17.739729,5.6398525,22.296999,27.606577,9.595076,34.15051,288.62,,,,,,,,,,,,,,,,
AAT,,,,,,0.42873973,,0.45890412,0.45054793,0.08,0.11,-22.222223,484.053,,,,,445.19955,,438.3854,442.60687,#Calc,#Calc,3.6580868,286.817,,,,,237.92259,,,,#Calc,#Calc,17.98,,,,1579.155,189.247,,,,,2.012614973,1.592730117,#Calc,#Calc,#Calc,,,,,-0.03414953856,93.346,18,2026-02-03,After Market,,,,2942.055,0.21161793,0.20894398,,0.5679025,1.0045927,0.9987429,,12.205489,6.5228314,41.936863,12.51497385,6.954325039,36.11859107,12.4771275,6.93113685,34.1312905,11.189128,5.9398537,21.266014,16.008066,8.824508,54.309345,25.06,,,,,,,,,,,,,,,,
AB,,,,,,3.7770753,,3.7856534,3.723006,0.91983336,0.887,1.0156336,0,,,,,3862.879,,3835.2942,3794.099,#Calc,#Calc,-1.4422916,359.584,,,,,1357.9067,,,,#Calc,#Calc,38.96,,,,0,0,,,,,20.62533082,18.04093726,#Calc,#Calc,#Calc,,,,,-0.001547939612,362.591,40.66666794,2026-02-05,6:20 AM,,,,1178.765,0.20696127,0.22761541,,0.7181849,0.74103004,0.8375941,,2.663999,0.936468,10.314859,3.313849742,1.066644868,11.02317885,3.24393855,1.06818935,10.743215,2.610875,0.8513481,9.555921,4.1692505,1.2851926,14.695204,43.3,,,,,,,,,,,,,,,,
ABBV,,,,,,14.34705,,14.232942,13.630928,2.6329625,3.099145,5.3392043,59644,,,,,67187.36,,66638.49,65265.855,16383.187,14703.468,1.2201048,12956,,,,,32956.2,,,,7555.307,6159,219.26,,,,63072,41557,,,,,6.639979319,10.45570777,42.07471,1.060410312,2.9912164,,,,,-0.1122145173,19684,251.125,2026-02-04,Before Market,,,,133898,0.28717613,0.26019306,,0.25873917,0.26074678,0.34940326,,13.704363,6.722153,15.282584,13.25047043,6.413608274,14.67477067,13.15704625,6.3747985,14.560694,11.264199,5.450302,11.975933,15.865324,7.6610527,17.791937,244.81,,,,,,,,,,,,,,,,
ABCB,,,,,,6.2881646,,6.255041,5.9868765,1.5757142,1.4934714,3.846154,1632.524,,,,,1276.9309,,1270.6648,1252.9855,#Calc,#Calc,2.2099109,594.862,,,,,#N/A,,,,#Calc,#Calc,80.44,,,,253.971,#N/A,,,,,8.687285806,8.140886704,#Calc,#Calc,#Calc,,,,,0.001117449708,394.555,83.2857132,2026-01-29,After Market,,,,27099.829,0.2724836,0.23195421,,0.9757218,1.1864148,0.9928445,,#N/A,4.5244713,12.792286,#N/A,3.90722704,10.74465123,#N/A,3.9287522,11.0320785,#N/A,3.0576613,6.506521,#N/A,4.6505475,14.486018,83.64,,,,,,,,,,,,,,,,
ABCL,,,,,,-0.5096521,,-0.5161589,-0.4827965,-0.14833333,-0.1275,-36.936935,35.87835303,,,,,56.99777,,55.871037,62.570396,#Calc,#Calc,41.40466,-172.4852247,,,,,-235.18973,,,,#Calc,#Calc,4.24,,,,-378.454,0.522,,,,,-13.91721897,1.014341373,#Calc,#Calc,#Calc,,,,,-0.05731146165,-151.90986,9.833333015,2026-02-24,4:05 PM,,,,1355.992,0.7813831,0.64007965,,2.0100632,1.8017151,0.7342995,,#N/A,15.593184,#N/A,#N/A,12.42542982,#N/A,#N/A,12.0383,#N/A,#N/A,0.4152112,#N/A,#N/A,34.721138,#N/A,6.515,,,,,,,,,,,,,,,,
ABG,,,,,,28.013056,,27.960142,27.717232,6.657437,6.657125,5.1658473,17826.6,,,,,19644.861,,19693.86,19592.063,#Calc,#Calc,-0.88294077,1072.5,,,,,1054.1859,,,,#Calc,#Calc,238.04,,,,5952.4,2949.6,,,,,6.464163925,11.2543231,#Calc,#Calc,#Calc,,,,,-0.02530541698,591.5,249.5714264,2026-02-05,Before Market,,,,11773.5,0.3214538,0.31804806,,1.0022295,1.2476987,0.8204514,,10.072212,0.54049677,8.497466,8.848331233,0.5370566769,7.941222256,9.0799075,0.54199505,7.9124185,6.529971,0.45021492,5.8164744,11.707155,0.6479101,11.389758,312.56,,,,,,,,,,,,,,,,
ABM,,,,,,4.0734715,,4.0414143,4.022865,0.872287,0.9189845,-18.990166,8745.9,,,,,9230.05,,9185.836,8995.252,#Calc,#Calc,1.0417728,421.9,,,,,571.2696,,,,#Calc,#Calc,45.37,,,,1589.3,1022.5,,,,,4.914807977,6.021500602,#Calc,#Calc,#Calc,,,,,-0.002564457591,155.1,54.66666794,2026-03-11,Unspecified,,,,5460.6,0.18454983,0.35309555,,0.68645567,0.88533765,0.74777955,,7.7616577,0.48038733,11.137919,8.572756885,0.5300834981,12.62659218,8.461597,0.528461725,12.3116285,7.3718033,0.4566933,9.93411,10.155917,0.61358255,15.947628,54.9,,,,,,,,,,,,,,,,
ABNB,,,,,,5.273789,,5.1747694,4.6834774,0.66139996,0.330563,-4.2747746,11984,,,,,13465.429,,13343.261,13032.101,2710.1846,2531.7996,0.364179,3456,,,,,4774.3887,,,,760.90265,469.48273,132.15,,,,-9441,8669,,,,,25.15794974,24.30626386,54.18182,4.373292021,3.0763795,,,,,-0.08225848191,4538,142.4411774,2026-02-17,Unspecified,,,,23064,0.25285946,0.25319824,,1.5532693,1.4464124,1.1002074,,15.211193,5.3933783,25.057884,18.86603719,6.716927132,30.34121612,18.6731635,6.58285095,30.339983,12.822439,4.5271792,22.073618,26.29063,9.129186,41.014244,163.93,,,,,,,,,,,,,,,,
ABR,,,,,,0.77759475,,0.79247326,1.0442924,0.12903312,0.1475,50.89942,1232.699,,,,,477.36514,,476.40265,597.2742,#Calc,#Calc,-27.2286,941.501,,,,,#N/A,,,,#Calc,#Calc,7.74,,,,9854.173,1195.119,,,,,2.230602214,2.720285115,#Calc,#Calc,#Calc,,,,,-0.01232002145,459.964,8.875,2026-02-13,Unspecified,,,,13887.179,0.3513017,0.34252327,,0.69188255,0.9006973,1.3396084,,#N/A,25.62973,9.953771,#N/A,23.32568852,8.723104879,#N/A,21.69166,8.498809,#N/A,19.14341,5.7234507,#N/A,69.16034,12.007419,14.3267,,,,,,,,,,,,,,,,
ABT,,,,,,5.7066097,,5.6581206,5.576826,1.1598905,1.3881396,0.28993955,44328,,,,,48169.457,,48093.883,47461.438,11798.329,11210.883,-2.8934968,8651,,,,,13058.054,,,,3424.0786,2829.3723,107.42,,,,#N/A,26104,,,,,,15.72834434,34.19392,1.108180792,3.617096,,,,,#VALUE!,#N/A,136.782608,2026-04-22,Unspecified,,,,#N/A,0.36270462,0.29903757,,0.3981226,0.44401693,0.71947306,,14.810445,4.0149007,18.823786,18.25066147,4.787804586,23.18483375,18.259362,4.76191075,23.1182805,14.810445,4.0149007,18.823786,21.061932,5.6273565,26.722378,141.23,,,,,,,,,,,,,,,,
ABTC,,,,,,0.040630136,,0.037150685,#N/A,0.01,0.01,,110.688,,,,,368.40234,,355.8982,#N/A,#Calc,#Calc,,-70.738,,,,,139.95053,,,,#Calc,#Calc,1.53,,,,177.638,16.948,,,,,,-101.0890763,#Calc,#Calc,#Calc,,,,,-1.261396138,58.069,4,,,,,,1162.821,0.68924034,1.2577038,,6.037915,3.8226266,3.5957625,,11.1029005,4.2178254,37.656776,13.30353431,28.86640085,47.08196581,13.275679,5.1298213,47.124413,11.1029005,0.46511495,37.656776,16.210625,184.3421,63.735092,14.650001,,,,,,,,,,,,,,,,
ACA,,,,,,4.853911,,4.8328977,4.5912375,0.9215,0.58,15.527031,2832.9,,,,,3068.7656,,3056.3855,3024.8313,#Calc,#Calc,1.7186863,542.1,,,,,623.11835,,,,#Calc,#Calc,113.5,,,,1424.9,612.3,,,,,2.637188881,5.050710243,#Calc,#Calc,#Calc,,,,,-0.08073119157,313.8,124.6666641,2026-02-25,Unspecified,,,,5053,0.26881092,0.23856474,,1.1703227,1.2527702,0.9939849,,11.23021,2.2803142,23.383205,10.35819651,1.816718781,23.02049551,10.34698,1.7704393,22.561863,8.67175,1.4384978,17.91574,11.533644,2.3418424,32.412247,118.835,,,,,,,,,,,,,,,,
ACAD,,,,,,0.7766949,,0.735273,0.78822625,0.13790986,0.08084486,142.96115,1047.118,,,,,1215.8462,,1201.7588,1172.9152,#Calc,#Calc,0.7564674,287.72,,,,,144.39989,,,,#Calc,#Calc,26.84,,,,-792.21,962.542,,,,,36.1055019,-11.15936075,#Calc,#Calc,#Calc,,,,,0.06939074239,197.81,30.84210587,2026-03-02,Unspecified,,,,1330.771,0.25678202,0.27399897,,1.1410569,1.1615444,0.6806247,,26.232956,3.1155553,34.556683,29.39054973,3.293804962,35.91867835,19.838726,2.79593755,27.0619665,12.260379,1.5928804,16.958193,189.33786,6.6666646,417.1737,28.35,,,,,,,,,,,,,,,,
ACGL,,,,,,9.481582,,9.316741,9.134889,2.5943449,2.4315565,22.762646,19051,,,,,18049.799,,18196.598,18863.44,4210.72,4721.81,-12.364019,4429,,,,,4012.954,,,,#N/A,#N/A,92.96,,,,874,#N/A,,,,,19.18746941,16.3710672,45.21531,1.624161329,2.4378629,,,,,-0.04442846676,6295,106.9499969,2026-02-09,After Market,,,,67036,0.1772242,0.16363308,,0.27169883,0.3609896,0.4254914,,9.136974,2.0313942,9.804272,9.819221992,2.187846555,10.92500081,9.8424845,2.2186354,10.98412825,8.117247,1.8026748,9.194248,11.566202,2.5773315,12.700485,97.6,,,,,,,,,,,,,,,,
ACHC,,,,,,1.7173588,,2.009534,2.6189628,0.008667615,0.2872554,9.14832,3265.548,,,,,3409.446,,3440.9956,3489.2234,#Calc,#Calc,0.6159824,455.51,,,,,615.3632,,,,#Calc,#Calc,15.23,,,,2308.487,638.399,,,,,5.495456303,3.985890866,#Calc,#Calc,#Calc,,,,,-0.0451785199,-347.219,19.0714283,2026-02-26,Unspecified,,,,6412.741,0.937504,0.8136543,,1.0089781,0.85790783,0.8805301,,6.269004,1.1314783,8.868269,9.525766196,2.141227668,15.8185192,10.6693025,2.475386,18.4213755,5.5713015,1.0324904,6.090783,14.027541,3.2596507,25.340574,45.61,,,,,,,,,,,,,,,,
ACHR,,,,,,-0.95913637,,-0.98033154,-1.1399268,-0.23685443,-0.23333333,33.78554,0,,,,,47.521435,,56.05499,68.30206,0,1.4,-100,-609.8,,,,,-493.5306,,,,-119.742256,-112.02,8.61,,,,-1560,-17.5,,,,,-88.33305908,-84.17566777,57.826088,15.49713797,1.1145681,,,,,-0.2322115303,-481.4,12.5,2026-03-04,Unspecified,,,,1899.6,0.59545677,0.6128617,,3.2702954,2.9525084,3.1042502,,#N/A,86.91316,#N/A,#N/A,101.2266447,#N/A,#N/A,61.401779,#N/A,#N/A,2.848992,#N/A,#N/A,1557.8201,#N/A,14.62,,,,,,,,,,,,,,,,
ACI,,,,,,2.2676845,,2.2816856,2.2490313,0.4329436,0.59069484,5.5343447,81719.8,,,,,82982.26,,83853.84,83791.95,#Calc,#Calc,-0.2143999,4161.4,,,,,3891.178,,,,#Calc,#Calc,17.06,,,,15217.2,20581.5,,,,,5.839834053,8.363702151,#Calc,#Calc,#Calc,,,,,-0.05818403627,510.8,21.41176414,2026-04-27,Unspecified,,,,27093.3,0.31460476,0.25502417,,-0.13162762,0.13104177,0.30824322,,6.254965,0.29330584,7.5230923,6.248098742,0.3175111972,8.252182881,6.2694962,0.318658205,8.12149,4.974629,0.28287274,6.369145,7.016739,0.35117894,10.579015,23.2,,,,,,,,,,,,,,,,
ACIW,,,,,,2.567185,,2.5568447,2.5020182,0.8,0.26,9.77131,1731.22,,,,,1870.9844,,1864.4612,1824.5734,464.6755,400.12,3.6667566,484.636,,,,,542.8768,,,,158.58452,83.6225,44.03,,,,715.847,763.339,,,,,8.729616047,6.433786692,41.401794,4.152191542,5.047534,,,,,-0.01825208044,312.735,63.20000076,2026-02-26,Unspecified,,,,3160.903,0.27517496,0.25563564,,0.9144265,1.1611996,1.0539825,,9.745018,2.8275723,17.151081,10.8498019,3.032020147,22.35235191,10.554417,2.98796525,21.8003695,7.523774,2.0368648,15.162353,15.004089,4.2264953,32.285442,58.14,,,,,,,,,,,,,,,,
ACLS,,,,,,4.508864,,4.5407467,4.1838236,1.11946,1.0388118,20.78385,853.135,,,,,872.33374,,870.83856,822.2138,#Calc,#Calc,6.7732387,179.768,,,,,155.82813,,,,#Calc,#Calc,91.12,,,,-376.907,376.625,,,,,19.9523507,23.82802363,#Calc,#Calc,#Calc,,,,,0.01563913041,124.034,98.5,2026-02-11,Unspecified,,,,1351.94,0.56196716,0.50092438,,1.6802548,1.7340866,1.725889,,15.971551,2.853056,20.209082,14.1845558,2.981820535,18.42485673,14.1284335,2.853831,18.437205,8.654478,1.0612683,11.989929,22.756832,5.751992,28.820415,102.93,,,,,,,,,,,,,,,,
ACLX,,,,,,-3.2105384,,-3.2311866,-3.2918046,-1.0295241,-1.1218638,-0.7488207,35.898,,,,,115.60325,,110.347916,114.42481,#Calc,#Calc,-51.96265,-209.524,,,,,-170.34276,,,,#Calc,#Calc,67.7,,,,-409.589,29.072,,,,,-20.69249341,-55.19755665,#Calc,#Calc,#Calc,,,,,-0.06637029958,-201.175,113.9333344,2026-02-26,Unspecified,,,,655.918,0.4270056,0.62018078,,0.28510362,1.286314,0.35567018,,#N/A,29.595728,#N/A,#N/A,34.18053132,#N/A,#N/A,28.8381715,#N/A,#N/A,10.824743,#N/A,#N/A,393.802,#N/A,94.07,,,,,,,,,,,,,,,,
ACM,,,,,,5.6140213,,5.5644455,5.731738,1.1679629,1.2718028,1.7429984,16139.622,,,,,7600.7646,,7607.23,7985.611,#Calc,#Calc,0.94566727,1275.79,,,,,1244.7622,,,,#Calc,#Calc,97.08,,,,1776.165,1216.713,,,,,11.81870787,7.849092894,#Calc,#Calc,#Calc,,,,,-0.02088269438,684.927,128.2727203,2026-02-09,After Market,,,,12200.249,0.19963257,0.20537544,,0.8767356,0.8609877,1.0796062,,11.987508,1.9631704,17.292418,13.06818391,2.018088579,19.93618115,13.0833135,1.9909858,19.9747095,10.770299,1.7010466,16.21899,15.422406,2.489379,23.429455,135.52,,,,,,,,,,,,,,,,
ACMR,,,,,,2.2602947,,2.1237533,2.3078177,0.4581,0.40673333,-31.902382,880.35,,,,,1095.541,,1055.8789,1036.0212,#Calc,#Calc,5.507159,190.587,,,,,215.94324,,,,#Calc,#Calc,49.85,,,,-841.193,410.975,,,,,11.26629028,8.954557398,#Calc,#Calc,#Calc,,,,,0.004041379822,-9.538,48.67142868,2026-02-20,Unspecified,,,,2770.643,0.69135574,0.56918423,,1.257049,1.6758109,1.4487805,,13.993466,2.758267,22.054646,8.597287707,1.666767453,13.0315698,8.300922,1.6198757,12.488563,5.0457573,0.9038915,7.6255884,15.627915,3.0653102,24.860415,56.3,,,,,,,,,,,,,,,,
ACN,,,,,,14.28161,,14.190945,13.945293,2.8490474,3.7302108,5.449059,70725.557,,,,,75514.484,,75057.9,74312.09,18506.787,17806.762,1.1673257,12250.486,,,,,14297.37,,,,3731.7756,3095.0056,281.07,,,,-1453.312,22562.694,,,,,22.16906848,25.55035461,66.67187,2.302117642,4.0173965,,,,,-0.06375650672,11511.594,292.6641541,2026-03-19,Unspecified,,,,64698.463,0.35017666,0.32559776,,0.7140131,0.7835908,1.248722,,12.279418,2.3248968,19.680555,14.77894116,2.822242594,24.07954534,15.080188,2.85576625,24.5595465,10.292126,1.9614522,16.81016,18.38001,3.5761218,30.166021,398.35,,,,,,,,,,,,,,,,
ACT,,,,,,4.6635776,,4.636916,4.5256014,1.0814624,1.1601251,3.2780323,1224.897,,,,,1288.0609,,1284.8871,1274.5116,#Calc,#Calc,-0.32801697,893.352,,,,,#N/A,,,,#Calc,#Calc,38.72,,,,200.537,#N/A,,,,,12.36050114,12.85248471,#Calc,#Calc,#Calc,,,,,-0.005172077352,704.383,42.20000076,2026-02-03,After Market,,,,6876.443,0.24825397,0.21999565,,0.46003437,0.5229651,0.51478165,,#N/A,4.614892,8.302639,5.728052196,4.286693101,7.844848663,5.9261985,4.28506575,7.816855,4.5281134,3.6757848,6.5289736,6.5499415,4.847684,8.838259,41.35,,,,,,,,,,,,,,,,
ACVA,,,,,,0.23753041,,0.22751492,0.41796675,-0.013138278,0.03728641,9.517178,735.475,,,,,859.5959,,849.3814,887.6767,#Calc,#Calc,-0.16593999,-20.172,,,,,81.08149,,,,#Calc,#Calc,8.5,,,,-96.019,349.246,,,,,-13.43037354,-16.11450927,#Calc,#Calc,#Calc,,,,,-0.1548060026,79.861,10.70833302,2026-02-25,Unspecified,,,,1166.496,0.29565317,0.3749604,,1.5410718,1.5253227,1.6282645,,16.778664,1.5826495,35.784893,112.5069885,3.337129131,81.1958777,42.48969,3.4440849,60.332011,9.461856,0.9163743,19.295544,13242.661,4.770636,452.53345,22.09,,,,,,,,,,,,,,,,
AD,,,,,,1.2404221,,1.1202474,1.147315,0.27155837,0.2617836,-249.15254,1073.632,,,,,217.16017,,243.56656,531.1513,#Calc,#Calc,2.0967252,347.117,,,,,174.99605,,,,#Calc,#Calc,47.92,,,,877.328,1029.275,,,,,-0.4660333393,0.6173167078,#Calc,#Calc,#Calc,,,,,-0.08073475754,-17.809,61.59999847,2026-02-12,Unspecified,,,,4918.327,0.8246464,0.60131454,,0.40130848,0.38020006,0.14338875,,28.836739,23.237757,38.632008,10.36149305,3.980320398,61.99304284,8.63024075,2.26309935,65.13056,5.648711,1.2996904,33.188866,34.98059,28.180676,106.05732,79.165,,,,,,,,,,,,,,,,
ADBE,,,,,,23.870523,,23.610826,23.127438,5.8625736,5.6879387,1.8809143,23767,,,,,26373.768,,26176.166,25667.607,6110.2505,6234.323,1.3706428,9812,,,,,12341.868,,,,2967.804,3095.58,301.07,,,,53,21060,,,,,38.77001713,30.17379076,61.20065,2.94972829,3.766847,,,,,-0.09478198809,9852,418.8590698,2026-03-12,4:05 PM,,,,29496,0.29463734,0.30633842,,1.0131141,1.2401415,1.5260172,,10.420618,4.8764324,12.612627,18.55141582,8.970673002,23.72486022,18.6242615,9.1162235,23.928273,10.053189,4.706683,12.176708,27.654924,13.158259,35.050056,465.6999,,,,,,,,,,,,,,,,
