1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
Ticker,EPS LTM,EPS - most recent FY,EPS Est current FY,EPS Est FY+1,EPS Est FY+2,EPS EST NTM,EPS EST NTM+1,EPS EST NTM - 30 days ago,EPS EST NTM - 90 days ago,EPS EST Current Qtr,EPS Est Next Qtr,EPS surprise last qtr,Sales LTM,Sales - most recent FY,Sales Est current FY,Sales Est FY+1,Sales Est FY+2,Sales EST NTM,Sales EST NTM+1,SALES EST NTM - 30 days ago,SALES EST NTM - 90 days ago,SALES EST Current Qtr,SALES EST Next Qtr,SALES surprise last qtr,EBITDA LTM,EBITDA - most recent FY,EBITDA Est current FY,EBITDA Est FY+1,EBITDA Est FY+2,EBITDA EST NTM,EBITDA EST NTM+1,EBITDA EST NTM - 30 days ago,EBITDA EST NTM - 90 days ago,EBITDA EST Current Qtr,EBITDA EST Next Qtr,PRICE,SO,MKT CAP,EV,ND,Gross Profit LTM,EBIT LTM,Stock Option Expense - LTM,Stock price - LTM High,Stock price - LTM LOW,ROIC 1 YR,ROIC  3YR,14 day RSI,SI % of float,SI Days to Cover,Insider % ownership,Insider Purchases,Insider Sales,,,,Accruals abs,acrcrurals %,FCF,Consensus Price Target,Next Earnings Date,Next Earnings Date Time of day,LAST Reported FYE,FYE,LAST Reported FQ,Total assets,1 month volatility,2 month vol,3 month vol,1 yr Beta,3 yr beta,5 yr beta - monthly,5 yr beta - weekly,EV/EBITDA - NTM,EV/Sales - NTM,P/E NTM,3-YR AVG NTM EV/EBITDA,3-YR AVG NTM EV/SALES,3-YR AVG NTM P/E,3-YR MEDIAN NTM EV/EBITDA,3-YR MEDIAN NTM EV/SALES,3-YR MEDIAN NTM P/E,3-YR MIN NTM EV/EBITDA,3-YR MIN NTM EV/SALES,3-YR MIN NTM P/E,3-YR MAX NTM EV/EBITDA,3-YR MAX NTM EV/SALES,3-YR MAX NTM P/E,52 week high,26-YR AVG NTM EV/EBITDA,26-YR AVG NTM EV/SALES,26-YR AVG NTM P/E,26-YR MEDIAN NTM EV/EBITDA,26-YR MEDIAN NTM EV/SALES,26-YR MEDIAN NTM P/E,26-YR MIN NTM EV/EBITDA,26-YR MIN NTM EV/SALES,26-YR MIN NTM P/E,26-YR MAX NTM EV/EBITDA,26-YR MAX NTM EV/SALES,26-YR MAX NTM P/E
ACGL,10.686,11.189,9.153,9.293,10.043,9.286,10.002,9.262,8.885,2.323,2.399,22.763,19051.000,16860.000,17782.031,18144.793,19004.666,18124.916,18957.549,18235.860,18527.496,4210.720,4721.810,-12.095,4429.000,4270.000,4109.094,4095.697,4422.875,4096.431,4404.947,4097.568,4137.652,#N/A,#N/A,91.770,381.800,33278.188,36218.697,1131.000,#N/A,4184.000,124.030,97.400,82.445,19.187,16.371,53.363,1.758,3.683,0.034,0.000,1.000,,,,-2361,-0.547541744,6295.000,106.2631607,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,60218.000,0.143,0.182,0.203,0.344,0.348,0.447,0.527,8.83646,1.9979019,9.869943,9.847730321,2.195282095,10.97736132,9.92353,2.22649465,11.030485,8.117247,1.8102531,9.194248,11.566202,2.5773315,12.700485,97.7,12.8236808,2.015667656,17.00556089,12.47,1.9620533,11.849724,7.68696,0.59,4.92,37.574394,5.234384,197.21617
ACHR,-1.184,-1.425,-0.954,-0.981,-0.902,-0.979,-0.906,-0.968,-1.136,-0.237,-0.243,33.786,0.000,0.000,0.000,57.311,271.307,54.171,259.581,53.025,58.586,0.000,1.400,-100.000,-609.800,-524.900,-459.867,-462.430,-406.215,-462.290,-409.295,-450.419,-431.425,-119.742,-112.020,8.370,376.734,6131.795,3971.625,-762.300,-17.500,-627.300,125.294,14.620,5.480,-88.333,-84.176,60.976,16.798,1.853,0.264,0.000,4.000,,,,-168.2,0.313338301,-481.400,12.5,3/2026,Unspecified,12/31/2024,12/2024,09/30/2025,1001.200,0.728,0.752,0.825,3.138,3.027,3.101,2.432,#N/A,77.470055,#N/A,#N/A,102.7599951,#N/A,#N/A,60.584373,#N/A,#N/A,-442.71725,#N/A,#N/A,1557.8201,#N/A,14.62,#N/A,97.32723844,#N/A,#N/A,61.399624,#N/A,#N/A,10.44,#N/A,#N/A,1201.1019,#N/A
ACIW,2.472,1.907,2.342,2.562,2.873,2.550,2.855,2.531,2.479,0.800,0.264,9.771,1731.220,1594.288,1742.860,1867.186,2009.911,1860.374,2002.090,1849.815,1811.187,464.676,400.120,3.667,484.636,443.548,502.970,542.604,586.247,540.432,583.855,537.061,527.644,158.585,83.623,46.800,106.493,4824.518,5578.133,754.502,763.339,378.544,47.935,58.140,40.450,8.730,6.434,53.175,4.104,5.979,0.013,0.000,1.000,,,,-155.63,-0.766204866,312.735,64.59999847,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,3025.293,0.216,0.287,0.267,0.910,1.138,1.089,1.087,10.162767,2.9519334,18.03224,10.80663951,3.014055494,22.37322665,10.5158455,2.9532538,21.8213555,7.523774,2.0368648,15.162353,15.004089,4.2264953,32.285442,58.14,10.7661879,2.842858609,24.13451216,10.64,2.8085542,21.951698,6.135281,0.52,9.42,16.767305,12.429817,49.637577
ACN,12.154,12.153,13.782,14.852,16.091,14.081,15.198,14.001,13.835,3.744,2.956,1.747,69672.977,69672.977,73634.040,77613.945,82381.050,74746.234,78946.125,74560.190,73300.430,18514.377,17801.957,1.267,12204.405,12204.405,14084.730,14930.409,15899.325,14321.057,15201.175,14266.678,13933.753,3731.776,3095.006,272.220,632.435,168814.230,169905.198,-3301.808,22225.236,10498.948,1635.313,398.350,229.400,22.169,25.550,74.466,2.268,4.056,0.003,0.000,4.000,,,,-3795.966,-0.494367275,10874.360,280.8181763,12/2025,Before Market,08/31/2025,08/2025,08/31/2025,65394.897,0.297,0.303,0.290,0.638,0.811,1.261,1.044,11.61443,2.2249403,18.940449,14.87407605,2.837365416,24.24953063,15.1064885,2.8555899,24.653857,10.292126,1.95974,16.808538,18.38001,3.5761218,30.166021,398.35,11.53759633,1.960412137,19.74362119,10.61,1.7028975,18.889844,3.6014695,0.21,9.58,23.145126,4.319386,37.949806
ADBE,16.054,16.700,23.347,26.431,29.217,23.440,26.515,23.257,22.588,5.831,5.697,2.414,23181.000,23769.000,25998.557,28379.088,30869.527,26070.299,28454.143,25777.084,25295.834,6270.805,6429.996,1.183,9581.000,8997.000,12375.107,13007.884,13879.597,12394.178,13034.154,12555.549,12267.641,3134.733,3045.158,343.130,427.000,143634.220,146569.510,53.000,20500.000,8708.000,1496.260,552.830,311.585,38.770,30.174,68.354,2.941,3.377,0.004,0.000,1.000,,,,-2496,-0.448920863,9599,441.8084412,12/2025,4:05 PM,11/29/2024,11/2025,08/29/2025,#N/A,0.284,0.306,0.279,1.130,1.195,1.539,1.438,11.725781,5.6919656,14.783509,18.77180069,9.082487704,24.05089105,18.6242615,9.1162235,23.928273,10.583368,5.151757,13.390555,27.654924,13.158259,35.050056,557.8999,18.15009641,7.347886698,26.98297572,18.01,6.83676075,27.4138995,5.356235,1.16,9.15,46.07686,18.289577,65.08843
ADEA,0.649,0.572,1.165,1.378,1.507,1.366,1.500,1.348,1.460,0.372,0.276,-19.828,379.912,376.024,365.746,402.781,441.800,400.751,439.662,397.606,417.450,104.999,90.770,-13.252,188.023,206.505,205.500,241.500,264.200,239.527,262.956,236.470,243.774,61.800,50.700,13.520,113.061,1480.575,1858.434,375.025,321.553,129.664,26.158,18.250,10.590,7.401,5.348,81.172,3.405,4.646,0.020,0.000,0.000,,,,-147.838,-2.287699426,203.785,19.75,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,1097.961,0.355,0.618,0.547,1.431,1.305,1.594,1.000,7.301058,4.3596544,9.179326,7.108610858,4.346761115,8.389737487,7.0581713,4.32224275,8.2314045,5.2191105,3.3617296,5.382161,10.129462,5.6583734,12.474395,18.25,11.31126879,4.737886657,27.44787368,8.19,3.6046195,13.249277,1.5192705,0.30,3.94,129.61848,22.949385,6252.546
ADI,4.569,4.565,9.895,11.280,13.096,10.050,11.484,9.432,9.134,2.295,2.422,1.098,11019.707,11019.707,13024.334,14100.252,15543.836,13145.190,14262.408,12451.818,12216.984,3102.395,3207.109,2.395,5013.750,5013.749,7832.801,8403.550,8366.682,7896.912,8399.408,5684.467,5607.052,1868.205,1924.967,281.570,496.709,137871.880,145154.546,5296.193,6025.155,3014.905,254.032,283.235,158.650,5.375,5.827,82.726,2.156,2.224,0.003,0.000,8.000,,,,-2544.86,-1.122397944,4278.650,286.8928528,2/2026,Unspecified,11/01/2025,10/2025,11/01/2025,47992.712,0.325,0.338,0.300,1.618,1.448,1.039,1.252,18.385408,11.04669,28.052069,20.86844595,9.786016247,24.95290772,22.0529725,10.1508415,26.4577525,14.663531,7.2485223,16.138752,27.141869,12.448128,33.29719,283.235,14.09689795,5.598828532,23.34163581,13.337781,4.84470155,20.6437115,4.433832,1.51,9.11,34.407707,13.419954,92.57881
ADM,2.458,3.651,3.457,4.275,4.776,4.230,4.749,4.285,4.470,0.814,0.849,8.374,83259.000,85501.000,83048.484,85678.180,86628.945,85534.086,86576.840,86872.930,86631.414,21070.596,20293.303,-1.939,3255.000,4102.000,3578.804,4130.670,4378.880,4100.431,4365.279,4178.243,4272.796,902.569,850.719,58.210,493.000,27973.980,31763.640,7368.000,4367.000,2095.000,#N/A,65.000,40.980,5.614,9.679,49.841,2.885,4.350,0.007,0.000,0.000,,,,-990,-0.55,4703.000,57.33333206,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,53271.000,0.277,0.281,0.271,0.576,0.462,0.686,0.560,7.85823,0.37607342,13.973228,7.790441171,0.421046855,11.48523361,7.7511703,0.413958595,11.147062,6.261211,0.3194896,8.569123,9.75729,0.5622373,14.584153,65,8.217946538,0.508597705,13.43694243,8.196024,0.46972659,13.541847,4.688046,0.21,5.99,12.131873,1.0445238,21.607725
ADP,10.139,9.982,10.914,11.981,13.128,11.393,12.496,11.303,11.132,2.568,3.269,2.122,20903.400,20560.900,21749.963,23020.914,24390.630,22321.020,23636.348,22213.076,21993.242,5336.063,5836.330,0.780,6433.400,6353.800,6335.738,6805.566,7303.663,6546.839,7029.369,6506.936,6445.831,1501.149,1864.917,259.340,408.700,104889.805,107351.710,1359.000,10514.300,5842.900,198.599,329.930,247.184,44.462,46.028,64.849,1.888,3.679,0.001,0.000,7.000,,,,-860,-0.210799814,4601.000,292.25,02/2026,Unspecified,06/30/2025,06/2025,09/30/2025,53369.300,0.140,0.208,0.191,0.530,0.652,0.860,0.753,16.55921,4.855694,22.999022,18.63386086,5.376860848,26.32079419,18.4960945,5.3400048,26.117066,15.769245,4.5641227,21.9788,22.07535,6.2784433,31.131376,329.9295,26.79564712,3.597802743,24.51240221,14.746308,3.2650461,24.2585965,7.019238,1.6006342,13.20541,8297.233,6.3226557,43.817276
ADSK,5.151,5.124,10.220,11.538,13.174,11.354,12.945,11.008,10.774,2.640,2.588,6.879,6870.000,6112.000,7155.311,7951.472,8753.347,7840.228,8641.304,7682.428,7542.500,1909.353,1837.032,2.537,1723.000,1561.000,2824.065,3185.694,3586.530,3135.165,3530.523,3041.547,2981.024,742.532,727.035,300.100,217.000,63621.203,64966.500,673.000,5837.000,1532.000,626.470,329.090,232.670,24.080,21.141,60.766,1.512,1.665,0.003,0.000,3.000,,,,-495,-0.445143885,2115.000,370.7200012,02/2026,Unspecified,01/31/2025,01/2025,10/31/2025,10833.000,0.188,0.211,0.197,0.881,1.235,1.474,1.510,21.217457,8.48255,27.068184,22.39492669,8.533888308,28.49550457,22.0501195,8.4622305,28.11771,18.886175,7.019287,23.782019,28.404484,10.523515,35.67226,329.09,119.9512372,5.395569584,72.57739704,21.16,4.2760243,25.817373,4.2014475,0.54,8.48711,86974.18,16.788017,49344.3
AEE,5.198,4.420,4.996,5.330,5.753,5.311,5.730,5.286,5.217,0.787,1.126,3.029,8958.000,7623.000,8157.307,8597.006,9079.536,8572.913,9053.096,8535.561,8596.806,1826.203,2112.442,8.690,3948.000,3538.000,3684.345,4040.376,4434.166,4020.867,4412.588,3990.617,3954.855,864.369,921.447,97.770,267.400,26446.295,46741.994,18700.000,2434.000,2245.000,32.060,106.730,86.400,4.233,4.522,28.141,2.891,5.087,0.004,0.000,7.000,,,,-1581,-1.337563452,-1248.000,113.6923065,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,44598.000,0.158,0.150,0.148,0.270,0.251,0.581,0.436,11.783491,5.5233045,18.820778,11.5327189,4.973257335,18.02019888,11.74832925,5.067958,18.483261,10.186619,4.117033,14.74439,12.718905,5.765594,20.891916,106.73,8.731014245,3.072758568,15.6861625,8.07,2.4868666,15.302644,5.65356,1.43,6.87,13.6162195,5.9568377,24.822493
AEP,6.835,5.584,5.913,6.310,6.793,6.289,6.767,6.249,6.169,1.141,1.567,-0.419,21424.400,19916.500,21357.191,22840.195,24102.105,22758.936,24032.960,22663.277,21897.904,4988.506,5573.345,5.233,9076.600,8093.200,8811.493,9677.331,10658.625,9629.889,10604.855,9579.248,9440.047,2115.773,2398.645,114.160,531.338,60972.285,109064.601,45465.000,7057.100,5682.300,#N/A,124.800,89.910,4.550,4.243,24.850,4.314,6.313,0.003,0.000,4.000,,,,-3837.2,-1.293249301,-1735.500,128.65625,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,105729.900,0.168,0.206,0.194,0.028,0.107,0.598,0.309,11.5315075,4.877289,18.710682,11.08319863,4.558277056,16.35274355,11.044634,4.5942812,16.638855,10.039256,3.950885,12.918339,12.498595,5.0739303,19.767416,124.8,8.972218155,2.918340166,14.57230138,8.523398,2.53909265,14.17034475,5.255574,0.29,6.14,13.394456,5.128175,23.573618
AES,1.642,2.365,2.153,2.312,2.375,2.303,2.372,2.282,2.251,0.622,0.438,-2.078,12094.000,12278.000,12018.625,12460.360,12775.274,12436.156,12758.020,12377.279,12491.487,3036.992,3054.918,3.942,3381.000,3675.000,2784.220,3105.306,3350.711,3087.712,3337.264,3050.878,2962.617,718.681,669.424,13.800,713.000,9827.270,44920.200,27396.000,2053.000,1987.000,#N/A,15.510,9.460,5.888,0.657,50.811,3.259,3.397,0.004,0.000,0.000,,,,-1066,-0.632265718,-2215.000,15.590909,3/2026,Unspecified,12/31/2024,12/2024,09/30/2025,47406.000,0.191,0.259,0.438,0.832,0.992,1.001,1.082,14.6007595,3.6210685,6.0503488,11.77647948,3.376504588,8.808356281,11.4319985,3.3360725,8.5451535,8.619914,3.051589,4.4069653,15.454508,3.848946,16.724812,15.51,8.650650353,2.871943238,13.19011612,7.84072615,2.6433825,11.423351,5.0099516,1.47,1.23,23.225893,7.342832,38.275578
AFL,7.670,9.633,7.516,7.385,7.797,7.392,7.774,7.361,7.181,1.707,1.819,40.535,17701.000,18927.000,17705.049,17539.375,17792.576,17548.453,17778.701,17651.105,17783.088,4300.614,4314.199,8.575,5305.000,6654.000,5317.358,4839.147,4845.154,4865.350,4844.825,4835.331,4822.268,#N/A,#N/A,107.190,565.015,56179.780,58943.688,1269.000,#N/A,5305.000,45.030,115.835,96.950,17.336,14.262,37.400,1.452,2.551,0.101,0.000,3.000,,,,2736,0.502663972,2573,111.0833359,2/2026,4:05 PM,12/31/2024,12/2024,09/30/2025,117403.000,0.148,0.171,0.161,0.492,0.464,0.658,0.662,12.323618,3.4217422,14.779286,11.28813499,3.065190467,13.68827849,11.385359,3.06998165,13.27034075,7.9716635,2.2801402,10.656785,15.018442,3.8273284,16.455517,115.835,7.683711626,2.111254423,13.23931318,7.3762045,1.5389882,12.3777955,2.0497687,0.37,2.78,14.809106,8.978303,27.50632
AFRM,0.675,0.153,0.992,1.612,2.446,1.270,1.987,1.175,1.037,0.269,0.183,105.221,3459.270,3224.412,4070.644,5093.452,6356.787,4530.207,5661.087,4406.062,4162.972,1058.022,980.911,5.681,917.974,711.992,1106.557,1456.196,1889.871,1263.655,1651.052,1230.063,1172.903,305.904,241.020,70.860,341.024,23389.934,29541.857,5232.692,2962.760,674.289,430.075,100.000,30.901,0.539,-8.046,62.327,5.523,3.138,0.048,0.000,3.000,,,,-741.723,-14.21306481,769.212,95.13636017,02/2026,Unspecified,06/30/2025,06/2025,09/30/2025,11154.929,0.526,0.638,0.610,2.673,3.121,3.575,3.203,22.6903,6.36216,55.46569,64.06124678,5.581238142,201.2382232,31.138918,5.5875585,81.38113,17.18665,2.1502805,52.428677,516.3697,9.034066,2897.8618,100,123.7877907,8.156607259,221.9460984,33.4295885,6.0009866,80.65113,17.18665,2.1999626,53.90131,2681.5554,38.672203,2897.8618
AGYS,0.859,0.822,1.662,2.187,2.660,2.028,2.517,1.984,1.828,0.452,0.473,4.348,299.807,275.624,316.546,370.715,415.800,354.390,402.213,349.789,334.997,79.203,81.356,3.090,45.074,35.163,63.269,81.698,106.800,76.144,99.235,74.579,69.648,16.836,17.547,125.530,28.257,3520.175,3525.982,-26.079,175.740,35.019,16.376,145.250,63.710,8.246,16.155,53.159,6.023,9.614,0.053,0.000,8.000,,,,-31.903,-1.373649085,56.194,142,01/2026,Unspecified,03/31/2025,03/2025,09/30/2025,434.370,0.352,0.645,0.551,0.245,0.719,0.417,0.759,46.675175,10.013867,62.391777,50.22157553,8.57052782,69.56743406,50.389207,8.656738,70.170632,29.605553,5.720132,39.798332,66.050385,12.302776,94.21879,145.25,26.9778136,2.315373838,73.50645336,27.838299,0.37046707,36.447247,1.7309315,0.041798104,5.5527134,73.38388,12.09479,3612.8813
AI,-2.831,-2.237,-1.195,-0.943,-0.621,-1.040,-0.744,-1.049,-1.115,-0.287,-0.295,23.582,352.913,389.056,299.686,332.363,374.050,319.830,358.060,316.974,311.242,75.977,78.212,0.370,-367.026,-275.119,-181.695,-151.811,-119.279,-163.274,-131.757,-172.409,-178.729,-44.794,-44.179,15.820,129.089,2180.787,1523.899,-682.398,182.681,-380.356,210.491,45.080,12.590,-31.678,-26.692,70.578,30.507,6.748,0.082,0.000,5.000,,,,-247.295,0.856575292,-94.307,14.66666698,03/2026,Unspecified,04/30/2025,04/2025,10/31/2025,1040.680,0.530,0.576,0.545,1.856,2.726,1.959,2.270,#N/A,4.4351497,#N/A,#N/A,6.355322861,#N/A,#N/A,6.1054473,#N/A,#N/A,1.0282685,#N/A,#N/A,13.926872,#N/A,45.08,#N/A,9.42859376,#N/A,#N/A,6.28659565,#N/A,#N/A,1.27,#N/A,#N/A,64.5888,#N/A
AIG,5.578,5.063,7.003,7.891,8.829,7.843,8.778,7.704,7.342,1.896,1.952,28.022,27402.000,27251.000,27197.480,28974.576,31197.650,28877.201,31075.838,28594.344,28116.535,6933.529,7030.486,-2.971,8734.000,7929.000,5052.719,6318.398,6880.275,6249.045,6849.488,6141.549,5936.446,#N/A,#N/A,81.080,657.283,43748.820,52965.788,8418.000,#N/A,5164.000,#N/A,88.070,69.240,4.980,7.758,78.687,2.768,4.178,0.003,1.000,0.000,,,,-573.000,-0.212222222,2803.000,88.15789795,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,123277.000,0.276,0.294,0.263,0.471,0.570,0.626,0.789,8.140949,1.7576551,9.829667,8.350136061,1.714152151,10.11501866,7.9711792,1.69602385,10.29470225,5.422016,1.1345005,7.256907,12.077274,2.2762947,13.414843,88.07,14.10637332,4.101720878,13.69011503,11.03,3.4668087,11.2836505,5.554581,1.11,0.61,484.72684,15.291429,375.98718
AIR,0.793,0.349,4.478,5.264,6.010,4.896,5.661,4.840,4.627,1.058,1.104,9.756,2858.400,2780.500,3105.458,3391.499,3553.000,3257.491,3477.338,3181.160,2951.455,758.729,780.960,7.305,191.800,169.500,371.097,416.783,456.000,395.380,437.627,387.221,362.828,89.473,93.161,82.250,35.800,3254.016,3961.175,950.700,544.200,136.400,15.958,89.690,46.510,0.554,4.114,60.000,2.922,3.111,0.024,0.000,1.000,,,,-23.600,-1.888,-28.200,93,03/2026,Unspecified,05/31/2025,05/2025,08/31/2025,2893.500,0.326,0.332,0.347,1.078,1.069,1.291,1.114,10.078668,1.2227446,16.93685,9.736738177,1.10209374,15.90950612,9.845758,1.09635235,16.136512,7.4258447,0.8340076,11.134606,11.354513,1.3904227,18.82233,89.69,8.04335855,0.816931566,15.89913318,7.969182,0.7642841,14.8907065,4.486973,0.33479512,5.306723,12.566351,1.4543298,68.125
AIZ,16.437,14.458,19.525,20.711,22.331,20.646,22.242,20.480,19.360,5.278,5.197,31.300,12568.700,11877.500,12781.860,13499.187,14132.856,13459.881,14098.135,13353.328,13112.670,3303.435,3258.267,1.378,1397.200,1271.600,1607.867,1675.913,1745.671,1672.185,1741.849,1694.349,1641.000,420.550,400.412,222.960,52.581,11166.082,11936.317,355.500,#N/A,1162.100,65.965,232.023,174.974,10.724,7.960,45.691,1.495,3.098,0.008,0.000,1.000,,,,-572.500,-0.753091292,1021.500,253.6666718,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,27441.100,0.134,0.199,0.192,0.602,0.612,0.573,0.601,7.140171,0.8872412,10.804966,6.757726595,0.814831663,10.91100791,6.77761985,0.83386067,10.901074,5.5274625,0.5963179,8.716247,7.8007665,0.99417067,12.891876,232.0225,7.363312813,0.707315017,10.52812611,6.986195,0.761851765,10.7846065,2.313954,0.21483314,2.3501937,11.756592,1.0705224,15.669329
AJG,6.285,6.501,10.803,13.424,15.128,13.280,15.035,13.120,12.780,2.462,4.537,-8.627,13029.800,11554.900,13905.255,17092.705,18911.850,16918.049,18812.172,16648.300,16145.945,3631.053,4736.840,-4.029,3577.400,3098.400,4576.209,5650.624,6409.167,5591.752,6367.603,5507.248,5356.171,1075.133,1823.819,240.450,225.000,61747.555,74918.180,-1508.300,11898.200,2603.900,44.095,351.225,236.340,5.697,6.552,35.300,1.676,2.685,0.011,1.000,4.000,,,,-1120.200,-0.765843987,1767.300,312.1875,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,64255.200,0.201,0.287,0.261,0.374,0.431,0.688,0.640,13.405862,4.430631,18.105951,16.12422259,5.148760037,24.02118949,16.3256165,5.1539828,23.738337,12.495,4.29643,18.105951,19.382792,6.1326666,29.077707,351.225,10.24396342,2.273472545,18.3182352,9.220479,1.6912237,17.322092,4.341528,0.72254556,11.681034,19.205658,6.0774117,29.202711
AKAM,3.411,3.271,7.043,7.287,8.019,7.274,7.979,7.203,6.940,1.755,1.753,13.528,4133.202,3991.168,4189.825,4404.315,4691.409,4392.563,4675.677,4372.153,4316.834,1075.988,1065.066,1.125,1380.251,1262.540,1797.245,1868.584,2042.640,1864.675,2033.103,1849.797,1809.432,453.186,457.079,86.450,154.346,12437.129,16631.243,3038.022,2268.664,686.196,361.209,103.750,67.510,5.935,7.281,49.807,8.477,2.353,0.019,0.000,3.000,,,,-1014.253,-2.008747955,718.305,94.47618866,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,10368.785,0.306,0.452,0.396,0.792,0.777,0.682,0.830,8.694703,3.691608,11.484714,10.17287598,4.243830017,14.35951564,10.19157875,4.23500515,14.63350375,7.8687277,3.2571762,10.237218,13.470502,5.6920443,18.844255,103.75,13.465346,7.897608227,22.92724164,11.26,4.722502,19.886058,4.585883,1.02,6.59,41.705765,303.51416,178.74823
ALB,-1.597,-11.199,-0.863,1.214,4.925,1.100,4.722,0.368,-0.325,-0.668,-0.452,77.945,4946.415,5377.526,5055.007,5247.515,5875.251,5236.967,5840.854,5147.205,5196.744,1333.388,1139.411,2.440,664.196,-1007.268,1044.094,1220.955,1710.434,1211.264,1683.614,1142.220,1102.028,220.688,227.539,133.210,117.516,15678.551,20017.277,2456.075,607.098,4.222,27.838,134.370,49.430,-8.988,8.456,57.586,8.341,2.378,0.004,0.000,1.000,,,,-1881.517,1.595250833,104.312,113.25,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,16609.649,0.566,0.677,0.613,1.831,1.731,1.431,1.672,15.784616,3.6442804,117.4568,10.31927367,2.620801048,86.73068553,10.499245,2.64422395,13.411254,5.1908636,1.7475656,6.1063266,16.762873,3.782724,11766.959,132.9,10.31701911,2.473568424,19.56652882,9.2278875,2.07973965,14.4606695,4.5473065,0.8528184,6.3432946,30.62022,8.927367,560.8818
ALGN,5.161,5.619,10.178,10.940,11.882,10.899,11.831,10.830,10.664,2.965,2.423,8.611,3982.622,3999.012,4018.809,4153.486,4341.082,4146.106,4330.802,4134.636,4090.897,1032.203,1023.926,1.982,723.039,753.993,1049.405,1109.665,1174.092,1106.363,1170.562,1101.559,1083.946,298.969,240.181,164.580,74.993,11808.615,11035.401,-924.610,2772.301,549.469,142.540,246.190,122.000,10.991,13.673,95.175,3.795,1.328,0.063,#N/A,#N/A,,,,-316.869,-0.752011335,566.634,178.384613,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,6214.600,0.373,0.355,0.330,1.353,1.704,1.859,1.733,9.500576,2.5342531,14.441408,16.87645258,4.226048284,25.2402328,15.9047145,4.00310265,23.7509525,7.525256,1.9973683,11.675111,29.356602,7.012113,43.92179,246.1899,24.06795614,4.730212334,74.91499094,19.931519,4.1921444,31.911276,7.1682034,-0.12498101,11.751468,78.94528,13.65316,21604.764
ALKT,-0.425,-0.413,0.520,0.915,1.333,0.894,1.310,0.860,0.780,0.141,0.185,16.602,412.504,333.849,443.031,548.438,656.658,542.662,650.728,533.710,522.932,120.143,127.042,-0.248,-26.656,-29.558,56.686,104.287,153.736,101.679,151.026,97.636,88.604,16.739,21.080,22.120,98.893,2322.689,2595.649,-97.282,236.390,-48.410,59.930,40.615,18.711,-11.388,-14.670,61.714,14.338,7.649,0.361,0.000,3.000,,,,-59.069,1.446528713,29.198,32.55555725,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,450.731,0.335,0.391,0.363,1.351,1.151,0.541,1.384,25.126133,4.686617,24.276123,134.0252002,6.1482937,184.4949027,70.56692,6.215712,78.134995,23.461475,3.3202941,22.292574,5330.908,10.103111,14109.959,40.99,119.8221337,6.988500042,164.0986069,70.78574,6.0058975,78.80444,23.827028,3.25,22.70,2501.2717,23.108644,5456.936
ALL,30.886,16.990,28.595,24.223,24.209,24.463,24.210,24.505,22.565,8.259,6.843,45.718,66846.000,64106.000,58914.098,62698.360,66448.484,62491.004,66243.000,62426.453,62245.555,14516.221,14984.522,-0.273,11544.000,6757.000,11257.033,9083.402,9009.426,9202.505,9013.479,8971.202,8772.813,#N/A,#N/A,201.190,267.800,52647.805,62740.016,7616.000,#N/A,11092.000,#N/A,215.890,176.000,17.036,6.588,29.348,1.640,2.626,0.006,0.000,3.000,,,,-4264.000,-0.913649025,8637.000,241.421051,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,104752.000,0.193,0.219,0.217,0.451,0.422,0.249,0.499,6.822485,1.0095938,8.240732,7.946585368,0.917833032,12.12103726,8.244564,0.9385609,11.1640215,3.9062629,0.6858012,8.196947,13.4161215,1.0869132,17.562227,215.89,7.806374744,1.130753062,10.52773509,8.171657,1.0782138,10.339773,3.2850466,0.4949349,3.2353563,17.535757,2.277438,17.245028
